LeadID,Age,Gender,Location,LeadSource,TimeSpent (minutes),PagesViewed,LeadStatus,EmailSent,DeviceType,ReferralSource,FormSubmissions,Downloads,CTR_ProductPage,ResponseTime (hours),FollowUpEmails,SocialMediaEngagement,PaymentHistory,Conversion (Target)
59095,32,Male,Multan,Email,51,15,Hot,1,Tablet,Direct,5,3,0.5,7,1,186,Good,0
59096,33,Female,Faisalabad,Social Media,47,13,Warm,2,Tablet,Twitter,5,3,0.6,21,4,116,Good,0
59097,50,Male,Karachi,Organic,24,13,Hot,4,Tablet,Facebook,4,2,0.3,10,10,197,No Payment,0
59098,42,Female,Gujranwala,Social Media,30,2,Hot,6,Tablet,Twitter,5,1,0.1,7,9,24,No Payment,0
59099,56,Male,Peshawar,Referral,37,13,Hot,2,Mobile,Direct,0,2,0.8,14,4,140,No Payment,0
59100,52,Male,Islamabad,Email,24,2,Warm,5,Desktop,Twitter,3,3,0.3,5,6,52,Good,0
59101,37,Female,Peshawar,Email,55,13,Warm,1,Desktop,Direct,1,0,0.7,4,9,152,No Payment,0
59102,57,Male,Sialkot,Organic,59,13,Warm,2,Mobile,Twitter,4,1,0.2,6,5,44,No Payment,0
59103,25,Male,Quetta,Referral,7,12,Cold,7,Mobile,ReferralSite,0,1,0.6,2,0,99,Good,0
59104,35,Female,Lahore,Organic,57,10,Cold,3,Desktop,ReferralSite,1,2,0.2,2,10,129,Good,0
59105,54,Male,Gujranwala,Social Media,15,6,Warm,0,Mobile,Twitter,5,2,0.5,9,8,70,Good,0
59106,50,Female,Multan,Referral,9,7,Cold,4,Tablet,ReferralSite,0,2,0.4,13,9,40,Good,0
59107,53,Female,Quetta,Social Media,26,5,Hot,5,Mobile,Twitter,0,3,0.3,24,0,80,Good,0
59108,51,Female,Sialkot,Referral,58,13,Hot,5,Desktop,Twitter,5,1,0.3,6,1,102,Good,0
59109,20,Female,Islamabad,Email,14,11,Hot,3,Mobile,Facebook,5,1,0.4,19,0,189,No Payment,0
59110,27,Male,Gujranwala,Email,49,13,Warm,8,Desktop,Google,0,0,0.7,24,0,24,No Payment,0
59111,55,Male,Islamabad,Social Media,57,9,Warm,6,Mobile,Google,4,0,0.6,20,0,154,Good,0
59112,53,Female,Multan,Referral,55,12,Warm,6,Tablet,Google,0,3,0.6,17,1,88,Good,0
59113,25,Male,Multan,Social Media,47,2,Warm,6,Mobile,Twitter,5,0,0.7,20,1,166,Good,0
59114,60,Female,Lahore,Organic,24,2,Cold,6,Desktop,Direct,1,2,0.1,20,9,199,Good,0
59115,25,Male,Peshawar,Social Media,13,14,Warm,7,Tablet,Google,5,2,0.4,9,2,150,No Payment,0
59116,27,Male,Lahore,Email,31,13,Warm,4,Tablet,Facebook,4,3,0.6,22,6,74,Good,0
59117,34,Female,Rawalpindi,Email,36,3,Hot,1,Desktop,ReferralSite,3,0,0.5,2,2,39,No Payment,0
59118,34,Female,Peshawar,Email,43,11,Hot,3,Desktop,Direct,0,0,0.7,18,4,76,Good,0
59119,50,Female,Gujranwala,Organic,14,10,Hot,5,Tablet,Google,3,3,0.2,15,3,139,No Payment,0
59120,59,Male,Gujranwala,Organic,13,5,Warm,9,Tablet,ReferralSite,1,1,0.7,22,2,143,No Payment,0
59121,40,Female,Lahore,Organic,7,8,Cold,4,Tablet,Direct,3,0,0.1,4,8,113,Good,0
59122,30,Female,Karachi,Referral,8,10,Cold,6,Desktop,ReferralSite,3,1,0.7,23,0,21,Good,0
59123,33,Female,Sialkot,Organic,23,10,Warm,10,Tablet,Direct,3,1,0.2,5,8,79,Good,0
59124,32,Female,Quetta,Referral,35,13,Hot,3,Mobile,ReferralSite,4,1,0.4,12,9,157,No Payment,0
59125,26,Female,Multan,Social Media,12,4,Hot,3,Tablet,Twitter,4,0,0.4,21,9,169,Good,0
59126,37,Female,Karachi,Referral,9,8,Warm,8,Desktop,Twitter,4,2,0.7,20,1,168,Good,0
59127,35,Female,Rawalpindi,Social Media,40,5,Hot,6,Desktop,Facebook,5,1,0.8,3,0,114,Good,0
59128,30,Female,Lahore,Email,50,5,Warm,8,Desktop,Facebook,3,2,0.2,11,1,162,No Payment,0
59129,37,Male,Sialkot,Email,53,7,Hot,5,Desktop,Twitter,5,2,0.5,4,9,20,Good,0
59130,25,Female,Lahore,Organic,57,9,Warm,9,Desktop,Google,4,2,0.2,20,6,92,No Payment,0
59131,60,Female,Gujranwala,Email,54,3,Warm,4,Tablet,ReferralSite,1,1,0.4,11,3,152,No Payment,0
59132,48,Male,Karachi,Organic,47,6,Warm,9,Tablet,Facebook,4,3,0.5,18,6,131,Good,0
59133,20,Male,Rawalpindi,Social Media,35,5,Hot,2,Desktop,Facebook,4,2,0.7,18,8,65,No Payment,0
59134,49,Female,Islamabad,Social Media,42,12,Cold,1,Desktop,Direct,0,2,0.4,10,4,63,Good,0
59135,26,Male,Karachi,Referral,41,8,Cold,2,Mobile,ReferralSite,0,3,0.4,5,9,184,No Payment,0
59136,29,Female,Karachi,Email,57,9,Cold,9,Tablet,Google,0,2,0.3,18,1,128,Good,0
59137,51,Female,Karachi,Email,27,11,Warm,1,Tablet,Twitter,1,3,0.1,8,4,85,No Payment,0
59138,52,Female,Faisalabad,Social Media,11,5,Warm,10,Tablet,Google,2,3,0.2,12,8,83,Good,0
59139,51,Male,Peshawar,Email,9,3,Hot,9,Mobile,Google,4,1,0.3,17,0,74,Good,0
59140,58,Male,Quetta,Referral,43,3,Hot,2,Desktop,ReferralSite,1,3,0.7,23,7,148,No Payment,0
59141,46,Female,Sialkot,Email,19,12,Cold,6,Desktop,Direct,1,0,0.2,17,4,176,No Payment,0
59142,35,Male,Sialkot,Referral,25,4,Warm,7,Desktop,ReferralSite,3,1,0.8,21,7,118,No Payment,0
59143,35,Female,Rawalpindi,Organic,6,11,Hot,4,Desktop,Direct,4,3,0.2,5,1,167,Good,0
59144,52,Female,Quetta,Social Media,16,15,Hot,8,Desktop,Direct,5,0,0.6,14,10,38,No Payment,0
59145,51,Female,Gujranwala,Social Media,45,9,Hot,3,Mobile,ReferralSite,5,3,0.1,24,9,62,Good,0
59146,59,Male,Quetta,Organic,24,4,Warm,1,Desktop,Facebook,3,1,0.7,23,0,136,Good,0
59147,22,Female,Quetta,Organic,59,2,Hot,9,Mobile,ReferralSite,5,1,0.4,9,4,58,No Payment,0
59148,52,Female,Islamabad,Organic,55,5,Warm,5,Tablet,ReferralSite,4,0,0.3,17,6,90,Good,0
59149,24,Male,Islamabad,Social Media,37,8,Warm,10,Tablet,ReferralSite,3,1,0.4,5,2,116,No Payment,0
59150,32,Female,Karachi,Referral,57,5,Cold,2,Tablet,Direct,4,1,0.7,18,1,114,No Payment,0
59151,31,Male,Quetta,Social Media,43,10,Warm,3,Tablet,Twitter,1,1,0.4,12,9,197,No Payment,0
59152,31,Male,Sialkot,Organic,46,2,Cold,5,Tablet,ReferralSite,3,1,0.4,11,9,71,No Payment,0
59153,23,Female,Peshawar,Email,58,3,Warm,1,Desktop,Twitter,1,0,0.1,24,4,191,Good,0
59154,52,Male,Peshawar,Organic,38,14,Cold,5,Desktop,Twitter,1,1,0.5,13,1,115,No Payment,0
59155,29,Male,Gujranwala,Email,20,15,Warm,6,Mobile,ReferralSite,2,0,0.2,15,6,119,Good,0
59156,31,Male,Islamabad,Referral,8,14,Cold,0,Desktop,Direct,2,3,0.6,5,0,101,Good,0
59157,23,Female,Rawalpindi,Social Media,52,8,Cold,3,Mobile,Twitter,1,0,0.3,19,7,199,Good,0
59158,39,Female,Peshawar,Organic,50,8,Cold,8,Mobile,Direct,5,1,0.2,22,0,189,No Payment,0
59159,38,Male,Sialkot,Referral,15,10,Warm,6,Desktop,Twitter,0,0,0.4,19,5,175,No Payment,0
59160,53,Male,Karachi,Organic,46,9,Warm,2,Mobile,Twitter,3,3,0.2,23,9,34,No Payment,0
59161,38,Female,Karachi,Organic,59,5,Hot,6,Tablet,Direct,3,3,0.3,14,3,190,Good,0
59162,35,Male,Karachi,Referral,20,8,Cold,9,Mobile,ReferralSite,4,0,0.3,1,2,36,Good,0
59163,40,Female,Islamabad,Email,9,6,Hot,8,Mobile,Twitter,1,2,0.4,1,9,167,Good,0
59164,27,Male,Faisalabad,Social Media,31,5,Cold,10,Tablet,Twitter,5,2,0.8,1,1,196,Good,0
59165,58,Male,Quetta,Social Media,42,10,Hot,8,Tablet,Facebook,1,2,0.2,8,7,84,Good,0
59166,51,Female,Lahore,Social Media,38,8,Hot,9,Desktop,Facebook,1,3,0.2,4,1,72,No Payment,0
59167,52,Male,Lahore,Referral,12,10,Warm,8,Mobile,Facebook,1,1,0.4,8,9,180,No Payment,0
59168,55,Female,Sialkot,Email,6,3,Cold,0,Mobile,Direct,1,2,0.3,17,3,192,No Payment,0
59169,26,Male,Quetta,Email,30,8,Hot,2,Tablet,Facebook,4,3,0.7,24,0,104,No Payment,0
59170,46,Female,Multan,Organic,40,15,Cold,1,Mobile,Google,3,1,0.2,6,2,193,No Payment,0
59171,36,Female,Multan,Referral,36,14,Hot,4,Mobile,Twitter,1,0,0.3,10,10,105,No Payment,0
59172,57,Female,Quetta,Organic,33,3,Hot,2,Tablet,Facebook,3,3,0.5,16,3,79,No Payment,0
59173,42,Female,Sialkot,Email,46,2,Hot,1,Desktop,Google,4,1,0.1,1,2,92,No Payment,0
59174,50,Female,Sialkot,Social Media,33,9,Hot,1,Desktop,Direct,5,0,0.8,15,1,185,No Payment,0
59175,27,Female,Faisalabad,Referral,46,10,Hot,7,Tablet,Google,0,2,0.1,4,9,52,No Payment,0
59176,22,Male,Sialkot,Referral,32,11,Hot,1,Desktop,Google,2,3,0.6,6,8,189,Good,0
59177,38,Male,Islamabad,Email,23,14,Hot,8,Tablet,Direct,3,2,0.2,4,4,114,No Payment,1
59178,29,Female,Karachi,Social Media,28,7,Warm,2,Tablet,Facebook,4,0,0.1,6,1,154,No Payment,0
59179,41,Female,Islamabad,Social Media,11,8,Hot,8,Mobile,Twitter,2,0,0.8,4,0,58,No Payment,0
59180,59,Female,Gujranwala,Referral,24,2,Cold,4,Mobile,Twitter,1,1,0.2,3,8,112,No Payment,0
59181,57,Male,Peshawar,Social Media,35,4,Cold,1,Desktop,ReferralSite,0,3,0.7,1,1,96,Good,0
59182,21,Female,Quetta,Email,21,10,Cold,6,Tablet,Facebook,0,2,0.4,4,10,161,Good,0
59183,20,Male,Karachi,Social Media,17,6,Warm,6,Tablet,Google,3,2,0.7,14,5,81,No Payment,0
59184,60,Male,Karachi,Referral,56,8,Warm,3,Mobile,Twitter,1,1,0.2,9,3,97,Good,0
59185,31,Male,Quetta,Email,7,8,Hot,3,Desktop,ReferralSite,4,1,0.8,7,0,109,Good,0
59186,52,Male,Lahore,Social Media,39,11,Hot,6,Mobile,Twitter,1,1,0.5,19,8,22,No Payment,0
59187,38,Female,Lahore,Organic,21,14,Warm,4,Tablet,Twitter,4,1,0.4,22,0,88,No Payment,0
59188,30,Female,Gujranwala,Referral,52,11,Hot,9,Mobile,Twitter,4,3,0.6,16,10,158,No Payment,0
59189,28,Female,Islamabad,Referral,27,4,Cold,6,Tablet,ReferralSite,5,0,0.7,10,2,153,No Payment,0
59190,37,Male,Peshawar,Email,35,8,Cold,2,Desktop,ReferralSite,3,1,0.8,4,1,69,No Payment,0
59191,26,Female,Lahore,Referral,20,6,Cold,8,Desktop,Google,0,0,0.3,12,10,147,No Payment,0
59192,51,Female,Karachi,Referral,18,10,Hot,3,Mobile,Google,3,3,0.8,10,3,142,No Payment,0
59193,22,Female,Lahore,Organic,49,3,Warm,6,Tablet,Direct,2,0,0.1,2,6,84,Good,0
59194,27,Female,Faisalabad,Email,21,3,Cold,3,Mobile,Direct,2,1,0.6,4,5,67,Good,0
59195,54,Male,Lahore,Email,19,6,Warm,5,Tablet,Google,0,2,0.7,22,8,114,No Payment,0
59196,34,Male,Peshawar,Email,5,11,Hot,1,Desktop,Twitter,5,0,0.4,5,9,123,No Payment,0
59197,60,Female,Sialkot,Organic,31,15,Warm,7,Desktop,ReferralSite,3,3,0.5,19,4,53,No Payment,0
59198,26,Male,Quetta,Organic,58,8,Cold,2,Tablet,Facebook,2,0,0.5,14,0,131,Good,0
59199,35,Male,Lahore,Email,58,2,Warm,3,Tablet,Google,0,2,0.3,5,6,68,Good,0
59200,51,Female,Faisalabad,Social Media,46,7,Warm,1,Desktop,Direct,5,0,0.6,19,1,190,Good,0
59201,51,Male,Peshawar,Referral,11,2,Hot,4,Mobile,Direct,5,1,0.7,7,3,145,Good,0
59202,37,Female,Lahore,Email,17,10,Warm,4,Desktop,Facebook,2,1,0.3,15,1,107,Good,0
59203,33,Male,Lahore,Organic,49,10,Warm,8,Desktop,Twitter,2,0,0.5,14,6,67,Good,0
59204,36,Male,Quetta,Organic,33,15,Hot,9,Tablet,Google,5,0,0.2,3,4,95,No Payment,0
59205,22,Female,Islamabad,Social Media,57,15,Cold,8,Desktop,ReferralSite,0,2,0.7,2,5,96,No Payment,0
59206,34,Female,Faisalabad,Referral,32,3,Hot,9,Desktop,Facebook,5,1,0.7,4,5,25,No Payment,0
59207,23,Male,Faisalabad,Organic,43,12,Cold,10,Desktop,ReferralSite,3,2,0.4,19,2,31,No Payment,0
59208,41,Male,Lahore,Referral,6,8,Warm,3,Mobile,Direct,3,0,0.3,24,9,54,Good,0
59209,50,Male,Islamabad,Social Media,24,3,Warm,3,Desktop,Google,2,1,0.5,11,10,35,No Payment,0
59210,56,Male,Islamabad,Email,18,10,Hot,1,Tablet,Twitter,3,3,0.6,12,7,56,Good,0
59211,30,Male,Peshawar,Organic,32,10,Cold,2,Tablet,Google,4,2,0.5,24,6,152,No Payment,0
59212,41,Male,Faisalabad,Email,50,3,Cold,3,Desktop,Google,3,2,0.8,15,2,166,Good,0
59213,60,Male,Gujranwala,Social Media,52,3,Hot,6,Mobile,Google,0,2,0.5,7,4,128,No Payment,0
59214,25,Male,Peshawar,Social Media,23,14,Hot,4,Tablet,ReferralSite,2,3,0.7,18,8,81,Good,0
59215,51,Female,Quetta,Referral,18,8,Warm,0,Mobile,Twitter,5,1,0.1,11,7,72,No Payment,0
59216,34,Male,Karachi,Referral,14,4,Cold,4,Mobile,ReferralSite,0,1,0.7,2,2,187,No Payment,0
59217,34,Female,Islamabad,Referral,41,13,Cold,4,Tablet,ReferralSite,4,2,0.6,11,5,98,Good,0
59218,35,Female,Gujranwala,Email,24,9,Cold,7,Mobile,Direct,4,3,0.7,4,7,176,Good,0
59219,42,Male,Peshawar,Social Media,13,8,Hot,2,Tablet,Google,0,2,0.8,12,1,86,No Payment,0
59220,53,Female,Karachi,Social Media,47,7,Hot,5,Desktop,Direct,0,0,0.3,12,0,89,No Payment,0
59221,27,Male,Islamabad,Email,53,7,Hot,3,Mobile,Direct,4,0,0.4,8,8,58,No Payment,0
59222,34,Female,Lahore,Organic,10,2,Cold,1,Mobile,Twitter,5,3,0.6,14,5,151,No Payment,0
59223,46,Female,Islamabad,Social Media,9,7,Cold,0,Desktop,Google,4,0,0.2,11,6,66,No Payment,0
59224,52,Female,Karachi,Email,51,4,Hot,8,Desktop,Facebook,0,3,0.3,22,9,93,Good,0
59225,30,Female,Faisalabad,Referral,39,4,Hot,1,Desktop,Google,3,3,0.4,12,7,108,Good,0
59226,30,Female,Rawalpindi,Referral,39,4,Warm,7,Mobile,Direct,1,2,0.6,12,3,142,Good,0
59227,23,Female,Multan,Organic,20,10,Warm,5,Desktop,Facebook,5,3,0.2,14,10,39,No Payment,0
59228,25,Male,Quetta,Social Media,34,9,Hot,0,Mobile,Direct,1,3,0.5,10,10,159,No Payment,0
59229,60,Female,Rawalpindi,Referral,27,14,Cold,1,Desktop,Direct,0,2,0.3,17,1,129,Good,0
59230,41,Male,Quetta,Organic,41,6,Hot,2,Mobile,Facebook,5,2,0.3,10,9,174,Good,0
59231,29,Female,Rawalpindi,Referral,40,7,Cold,5,Mobile,Twitter,1,1,0.7,1,5,98,Good,0
59232,59,Male,Peshawar,Email,32,7,Warm,9,Mobile,Twitter,5,0,0.5,24,4,179,Good,0
59233,51,Female,Gujranwala,Social Media,31,5,Warm,10,Desktop,Twitter,5,1,0.6,13,1,80,Good,0
59234,59,Male,Karachi,Organic,60,2,Hot,7,Tablet,ReferralSite,1,0,0.7,17,9,122,Good,0
59235,46,Male,Sialkot,Organic,56,9,Hot,7,Tablet,Twitter,4,1,0.6,10,1,72,No Payment,0
59236,55,Male,Peshawar,Referral,13,5,Cold,8,Mobile,Google,1,3,0.8,24,5,100,No Payment,0
59237,43,Male,Sialkot,Social Media,28,10,Warm,1,Desktop,Direct,3,2,0.3,1,0,144,Good,0
59238,38,Female,Sialkot,Email,49,5,Warm,8,Desktop,Twitter,4,0,0.7,21,8,56,No Payment,0
59239,45,Female,Quetta,Email,57,4,Cold,1,Mobile,Google,5,3,0.1,14,2,105,Good,0
59240,31,Male,Quetta,Email,11,11,Cold,0,Desktop,Direct,2,2,0.7,21,9,189,Good,0
59241,25,Female,Rawalpindi,Email,11,4,Warm,2,Desktop,ReferralSite,2,0,0.4,11,0,57,Good,0
59242,25,Female,Lahore,Referral,8,7,Hot,5,Mobile,Google,0,2,0.7,5,7,105,Good,0
59243,44,Female,Faisalabad,Referral,19,13,Cold,9,Desktop,Facebook,1,3,0.2,7,2,87,No Payment,0
59244,48,Female,Islamabad,Social Media,57,6,Cold,2,Tablet,Google,3,2,0.5,11,1,113,No Payment,0
59245,20,Female,Peshawar,Organic,10,3,Hot,3,Tablet,Direct,5,2,0.2,1,2,102,Good,0
59246,60,Female,Gujranwala,Organic,13,11,Warm,3,Tablet,Direct,2,2,0.4,15,9,135,Good,0
59247,23,Female,Islamabad,Email,48,8,Cold,8,Tablet,Facebook,5,2,0.3,10,3,82,Good,0
59248,46,Female,Sialkot,Organic,33,11,Cold,4,Mobile,Twitter,2,2,0.3,9,4,83,No Payment,0
59249,30,Male,Peshawar,Email,40,2,Hot,10,Mobile,ReferralSite,4,0,0.7,3,9,127,Good,0
59250,22,Female,Gujranwala,Social Media,19,6,Hot,10,Desktop,Google,1,1,0.1,8,0,52,Good,0
59251,52,Male,Faisalabad,Referral,25,10,Warm,0,Tablet,Twitter,4,2,0.4,19,9,190,Good,0
59252,28,Female,Quetta,Organic,27,4,Warm,6,Desktop,Twitter,4,3,0.5,11,10,160,Good,0
59253,26,Female,Sialkot,Referral,9,10,Hot,10,Tablet,Direct,1,2,0.5,5,2,136,No Payment,0
59254,28,Female,Sialkot,Organic,59,14,Warm,10,Desktop,Twitter,1,3,0.2,20,5,25,No Payment,0
59255,37,Male,Quetta,Referral,49,7,Cold,0,Mobile,Direct,4,3,0.6,23,3,142,No Payment,0
59256,20,Male,Gujranwala,Referral,58,15,Cold,2,Tablet,Direct,1,3,0.8,13,7,77,No Payment,0
59257,49,Male,Lahore,Social Media,57,13,Cold,3,Tablet,Facebook,1,1,0.7,18,6,171,Good,0
59258,44,Male,Quetta,Organic,54,13,Hot,5,Mobile,Facebook,3,1,0.7,23,7,51,Good,0
59259,47,Male,Faisalabad,Social Media,18,13,Cold,9,Desktop,Direct,3,1,0.7,22,10,128,No Payment,0
59260,38,Male,Peshawar,Organic,51,6,Warm,0,Mobile,Direct,5,3,0.7,2,2,68,Good,0
59261,60,Male,Sialkot,Organic,56,15,Hot,10,Tablet,ReferralSite,3,2,0.6,11,7,47,No Payment,0
59262,60,Male,Multan,Referral,33,2,Warm,1,Tablet,ReferralSite,2,0,0.2,11,9,66,Good,0
59263,41,Male,Peshawar,Email,20,8,Cold,1,Tablet,Facebook,3,3,0.8,17,0,189,Good,0
59264,33,Female,Rawalpindi,Social Media,51,12,Cold,2,Desktop,Facebook,5,3,0.2,9,9,99,Good,0
59265,44,Male,Karachi,Email,9,15,Cold,9,Desktop,Facebook,0,3,0.3,20,6,33,Good,1
59266,29,Male,Sialkot,Social Media,8,8,Cold,8,Desktop,Google,0,0,0.2,17,2,47,Good,0
59267,56,Male,Quetta,Organic,36,6,Hot,6,Mobile,Facebook,4,0,0.3,11,9,120,No Payment,0
59268,28,Female,Lahore,Social Media,6,9,Hot,10,Desktop,ReferralSite,4,0,0.7,8,6,80,No Payment,0
59269,27,Female,Quetta,Referral,47,4,Warm,8,Desktop,Facebook,0,0,0.2,22,10,153,Good,0
59270,35,Male,Rawalpindi,Referral,16,13,Hot,9,Mobile,Facebook,5,2,0.1,24,8,111,Good,0
59271,41,Female,Sialkot,Social Media,17,13,Warm,4,Mobile,ReferralSite,2,1,0.8,11,6,32,No Payment,0
59272,22,Female,Karachi,Email,15,7,Cold,10,Mobile,Direct,0,3,0.3,13,0,23,Good,0
59273,60,Female,Lahore,Social Media,50,5,Cold,5,Tablet,Google,4,2,0.7,14,9,184,No Payment,0
59274,26,Male,Lahore,Organic,41,13,Warm,8,Mobile,Facebook,3,1,0.6,6,2,48,Good,0
59275,26,Male,Faisalabad,Referral,5,6,Hot,9,Desktop,Facebook,1,0,0.4,12,7,194,No Payment,0
59276,35,Female,Multan,Referral,46,13,Warm,0,Mobile,Twitter,0,1,0.5,16,4,92,Good,0
59277,37,Female,Quetta,Referral,19,13,Warm,4,Mobile,Google,1,0,0.2,4,1,197,Good,0
59278,36,Female,Lahore,Referral,28,4,Cold,2,Desktop,ReferralSite,3,1,0.5,10,3,142,No Payment,0
59279,58,Male,Rawalpindi,Email,43,13,Hot,8,Tablet,Google,2,3,0.6,17,4,58,No Payment,0
59280,44,Female,Sialkot,Social Media,57,9,Warm,0,Tablet,Facebook,2,1,0.3,1,6,163,No Payment,0
59281,54,Female,Lahore,Organic,8,3,Warm,3,Mobile,ReferralSite,5,2,0.2,19,4,26,No Payment,0
59282,57,Male,Lahore,Organic,16,15,Warm,3,Tablet,ReferralSite,4,2,0.2,8,1,186,Good,0
59283,40,Female,Multan,Social Media,29,7,Warm,3,Desktop,Direct,0,0,0.3,18,9,21,No Payment,0
59284,21,Male,Sialkot,Referral,6,14,Hot,8,Desktop,Direct,0,0,0.6,18,7,50,Good,0
59285,57,Female,Multan,Email,45,15,Cold,9,Desktop,ReferralSite,4,3,0.2,19,0,195,Good,0
59286,28,Male,Lahore,Email,40,12,Hot,7,Tablet,Direct,4,1,0.6,22,0,127,No Payment,1
59287,56,Male,Multan,Referral,38,2,Hot,6,Desktop,Facebook,0,2,0.7,1,4,43,No Payment,0
59288,25,Male,Quetta,Social Media,33,6,Cold,7,Desktop,Facebook,4,1,0.2,12,10,55,Good,0
59289,53,Male,Peshawar,Organic,43,6,Hot,1,Mobile,Twitter,0,2,0.6,13,7,68,Good,0
59290,38,Female,Lahore,Social Media,32,7,Cold,0,Mobile,ReferralSite,3,1,0.8,20,7,108,No Payment,0
59291,52,Female,Sialkot,Email,59,9,Warm,4,Tablet,Twitter,4,2,0.7,7,3,28,Good,0
59292,57,Female,Rawalpindi,Referral,13,14,Cold,2,Mobile,Facebook,0,0,0.6,5,5,137,Good,0
59293,57,Female,Quetta,Email,46,14,Cold,10,Desktop,Twitter,2,3,0.8,11,3,133,No Payment,0
59294,36,Female,Islamabad,Social Media,34,14,Hot,8,Mobile,ReferralSite,1,1,0.5,18,1,47,Good,1
59295,42,Male,Gujranwala,Social Media,37,9,Cold,2,Tablet,Twitter,4,0,0.2,1,6,143,No Payment,0
59296,37,Male,Faisalabad,Social Media,8,12,Cold,10,Tablet,Direct,4,0,0.6,20,10,134,No Payment,0
59297,57,Female,Karachi,Referral,56,5,Hot,6,Desktop,Direct,4,0,0.7,15,2,118,No Payment,0
59298,37,Female,Islamabad,Social Media,43,6,Cold,7,Mobile,Direct,4,3,0.2,15,0,163,Good,0
59299,58,Male,Multan,Referral,23,3,Cold,2,Tablet,Twitter,0,3,0.7,11,4,141,No Payment,0
59300,48,Female,Rawalpindi,Email,53,3,Warm,9,Desktop,ReferralSite,5,1,0.3,20,3,20,Good,0
59301,29,Male,Islamabad,Organic,10,4,Cold,4,Mobile,Google,1,2,0.6,20,1,20,Good,0
59302,42,Male,Sialkot,Email,23,10,Warm,10,Mobile,ReferralSite,0,2,0.4,1,3,57,Good,0
59303,38,Male,Multan,Referral,26,13,Warm,10,Tablet,Facebook,5,3,0.4,9,2,152,No Payment,0
59304,49,Male,Karachi,Social Media,49,15,Cold,9,Mobile,Facebook,1,1,0.3,6,5,163,No Payment,1
59305,29,Female,Quetta,Email,47,11,Hot,8,Tablet,ReferralSite,1,3,0.5,15,10,129,Good,0
59306,23,Male,Faisalabad,Referral,7,11,Warm,8,Desktop,ReferralSite,1,3,0.8,8,2,154,No Payment,0
59307,38,Male,Gujranwala,Social Media,25,6,Cold,0,Desktop,Facebook,1,0,0.5,7,8,82,Good,0
59308,51,Female,Lahore,Email,43,2,Warm,0,Mobile,Facebook,4,2,0.5,23,8,174,No Payment,0
59309,36,Male,Karachi,Email,26,13,Hot,1,Tablet,Twitter,5,0,0.3,20,5,25,Good,0
59310,39,Male,Multan,Organic,58,15,Hot,0,Desktop,Facebook,3,2,0.5,24,0,162,Good,0
59311,28,Female,Islamabad,Referral,5,15,Cold,3,Desktop,ReferralSite,1,0,0.8,20,10,127,No Payment,0
59312,26,Male,Quetta,Organic,54,11,Hot,1,Mobile,Twitter,2,0,0.1,17,9,98,Good,0
59313,48,Male,Karachi,Email,48,8,Warm,0,Tablet,Twitter,2,3,0.2,11,4,96,No Payment,0
59314,43,Male,Faisalabad,Email,6,4,Cold,0,Mobile,Twitter,5,3,0.6,10,3,181,Good,0
59315,46,Female,Lahore,Organic,52,12,Cold,10,Mobile,Google,1,0,0.4,10,9,69,No Payment,0
59316,34,Male,Quetta,Organic,41,4,Cold,6,Tablet,Twitter,5,2,0.3,11,7,91,Good,0
59317,56,Male,Peshawar,Social Media,11,15,Warm,4,Tablet,Facebook,3,2,0.2,2,7,192,No Payment,0
59318,36,Female,Gujranwala,Email,22,8,Cold,8,Desktop,Direct,4,1,0.6,5,5,51,No Payment,0
59319,57,Female,Peshawar,Social Media,23,15,Warm,0,Mobile,Facebook,5,0,0.7,7,9,108,No Payment,0
59320,20,Female,Sialkot,Email,35,13,Warm,0,Mobile,Twitter,3,2,0.4,14,1,57,Good,0
59321,36,Male,Faisalabad,Referral,25,14,Warm,1,Mobile,Google,5,3,0.3,9,7,29,Good,0
59322,44,Female,Peshawar,Social Media,8,3,Warm,8,Desktop,Twitter,3,3,0.4,10,9,29,No Payment,0
59323,40,Female,Faisalabad,Organic,27,9,Hot,6,Tablet,Twitter,2,2,0.8,23,9,68,Good,0
59324,26,Female,Lahore,Referral,53,12,Cold,2,Tablet,Google,1,3,0.5,22,6,136,No Payment,0
59325,38,Female,Sialkot,Email,21,8,Cold,7,Tablet,Twitter,0,2,0.1,2,2,127,No Payment,0
59326,39,Male,Karachi,Email,60,2,Hot,5,Tablet,Facebook,5,1,0.6,17,4,32,Good,0
59327,36,Female,Peshawar,Email,10,11,Hot,7,Mobile,Google,0,3,0.4,22,9,56,No Payment,0
59328,39,Male,Peshawar,Organic,42,15,Hot,0,Desktop,Twitter,5,3,0.5,24,3,126,No Payment,0
59329,46,Male,Islamabad,Social Media,45,15,Warm,3,Mobile,Facebook,3,2,0.7,18,2,110,Good,0
59330,43,Female,Quetta,Organic,35,5,Warm,10,Tablet,Direct,5,1,0.2,22,4,89,Good,0
59331,51,Male,Islamabad,Social Media,25,12,Cold,1,Tablet,Facebook,3,0,0.7,24,10,25,No Payment,0
59332,39,Male,Peshawar,Organic,24,15,Hot,1,Mobile,Facebook,3,2,0.6,10,4,141,Good,0
59333,53,Male,Karachi,Organic,18,8,Hot,8,Mobile,Facebook,4,2,0.4,10,10,146,No Payment,0
59334,24,Male,Islamabad,Email,49,6,Warm,6,Desktop,Facebook,2,2,0.3,11,2,71,No Payment,0
